Date;Start;End;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Jan 4, 2023;5:30 PM;5:45 PM;16,700.75;4,206.5;54.5
Jan 4, 2023;5:45 PM;6:00 PM;16,741.75;4,273.75;39
Jan 4, 2023;6:00 PM;6:15 PM;16,691;4,233.25;103
Jan 4, 2023;6:15 PM;6:30 PM;16,614;4,247.25;112.25
Jan 4, 2023;6:30 PM;6:45 PM;16,542.5;4,125;82
Jan 4, 2023;6:45 PM;7:00 PM;16,354.75;3,970.5;115.5
Jan 4, 2023;7:00 PM;7:15 PM;16,305.25;3,920.75;192.75
Jan 4, 2023;7:15 PM;7:30 PM;16,104.75;3,715;245.5
Jan 4, 2023;7:30 PM;7:45 PM;15,964.5;3,564;253.25
Jan 4, 2023;7:45 PM;8:00 PM;15,805;3,437.5;403.75
Jan 4, 2023;8:00 PM;8:15 PM;15,556;3,223.75;362
Jan 4, 2023;8:15 PM;8:30 PM;15,268.75;2,905.25;395.25
Jan 4, 2023;8:30 PM;8:45 PM;14,987.75;2,670.25;581
Jan 4, 2023;8:45 PM;9:00 PM;14,745.25;2,460.75;745.25
Jan 4, 2023;9:00 PM;9:15 PM;14,634;2,310;812.25
Jan 4, 2023;9:15 PM;9:30 PM;14,452;2,150;881.5
Jan 4, 2023;9:30 PM;9:45 PM;14,253.5;1,925.75;1,135.25
Jan 4, 2023;9:45 PM;10:00 PM;14,108.75;1,823.5;1,322.75
Jan 4, 2023;10:00 PM;10:15 PM;13,925.5;1,957;933.75
Jan 4, 2023;10:15 PM;10:30 PM;13,800.25;1,805.25;1,073
Jan 4, 2023;10:30 PM;10:45 PM;13,637.5;1,605.25;1,368.75
Jan 4, 2023;10:45 PM;11:00 PM;13,413.5;1,408.5;1,664.5
Jan 4, 2023;11:00 PM;11:15 PM;13,172.5;1,268.25;1,400
Jan 4, 2023;11:15 PM;11:30 PM;13,022.25;1,232.25;1,586.75
Jan 4, 2023;11:30 PM;11:45 PM;12,877.25;1,205.5;1,768.5
Jan 4, 2023;11:45 PM;12:00 AM;12,544.75;960.5;1,848.75
Jan 5, 2023;12:00 AM;12:15 AM;11,975.25;1,065;1,661
Jan 5, 2023;12:15 AM;12:30 AM;11,796.75;1,281.25;1,612.25
Jan 5, 2023;12:30 AM;12:45 AM;11,649;1,411;1,600.75
Jan 5, 2023;12:45 AM;1:00 AM;11,482.5;1,437.25;1,615
Jan 5, 2023;1:00 AM;1:15 AM;11,322;1,290;1,505.25
Jan 5, 2023;1:15 AM;1:30 AM;11,248;1,167.75;1,624.75
Jan 5, 2023;1:30 AM;1:45 AM;11,128.5;1,085.75;1,633.5
Jan 5, 2023;1:45 AM;2:00 AM;11,102.75;1,158.75;1,672.25
Jan 5, 2023;2:00 AM;2:15 AM;11,178;1,363.75;1,767.75
Jan 5, 2023;2:15 AM;2:30 AM;11,166.5;1,367.75;1,788.25
Jan 5, 2023;2:30 AM;2:45 AM;11,252.5;1,287.25;1,941.75
Jan 5, 2023;2:45 AM;3:00 AM;11,265.5;1,324;1,953.75
Jan 5, 2023;3:00 AM;3:15 AM;11,300.5;1,488;1,942.5
Jan 5, 2023;3:15 AM;3:30 AM;11,287.25;1,468.25;1,946
Jan 5, 2023;3:30 AM;3:45 AM;11,306.75;1,443.75;2,003.75
Jan 5, 2023;3:45 AM;4:00 AM;11,358;1,533.5;1,996
Jan 5, 2023;4:00 AM;4:15 AM;11,466.5;1,512.75;1,924.75
Jan 5, 2023;4:15 AM;4:30 AM;11,509.5;1,354.25;1,833.25
Jan 5, 2023;4:30 AM;4:45 AM;11,608.5;1,321.25;1,852.75
Jan 5, 2023;4:45 AM;5:00 AM;11,748.25;1,360;1,804.25
Jan 5, 2023;5:00 AM;5:15 AM;11,881.5;1,197.75;1,622.75
Jan 5, 2023;5:15 AM;5:30 AM;11,981.75;1,219.75;1,525.75
Jan 5, 2023;5:30 AM;5:45 AM;12,133.5;1,430.5;1,125.75
Jan 5, 2023;5:45 AM;6:00 AM;12,432;1,716.5;953.25
Jan 5, 2023;6:00 AM;6:15 AM;12,862.25;2,199.75;727.25
Jan 5, 2023;6:15 AM;6:30 AM;13,149;2,371.25;465.25
Jan 5, 2023;6:30 AM;6:45 AM;13,424.5;2,634.25;338
Jan 5, 2023;6:45 AM;7:00 AM;13,751.5;2,994.25;220.5
Jan 5, 2023;7:00 AM;7:15 AM;14,423.25;3,735.75;421.75
Jan 5, 2023;7:15 AM;7:30 AM;14,682;3,968.25;332.75
Jan 5, 2023;7:30 AM;7:45 AM;14,922.5;4,199.5;219.5
Jan 5, 2023;7:45 AM;8:00 AM;15,116.25;4,502.75;134
Jan 5, 2023;8:00 AM;8:15 AM;15,377.5;4,755.25;181.75
Jan 5, 2023;8:15 AM;8:30 AM;15,251;4,817.75;39.5
Jan 5, 2023;8:30 AM;8:45 AM;15,251.75;5,060.25;16.25
Jan 5, 2023;8:45 AM;9:00 AM;15,332.25;5,345.25;12.5
Jan 5, 2023;9:00 AM;9:15 AM;15,450;5,402.75;7.75
Jan 5, 2023;9:15 AM;9:30 AM;15,472.75;5,527.75;7.25
Jan 5, 2023;9:30 AM;9:45 AM;15,446.25;5,654.5;23.25
Jan 5, 2023;9:45 AM;10:00 AM;15,483;5,781.25;12
Jan 5, 2023;10:00 AM;10:15 AM;15,519;5,952;6.25
Jan 5, 2023;10:15 AM;10:30 AM;15,574.75;5,971.75;5.5
Jan 5, 2023;10:30 AM;10:45 AM;15,564;5,950.5;4.5
Jan 5, 2023;10:45 AM;11:00 AM;15,651;6,026.5;5.25
Jan 5, 2023;11:00 AM;11:15 AM;15,808.25;6,179.75;13
Jan 5, 2023;11:15 AM;11:30 AM;15,888;6,232.25;36
Jan 5, 2023;11:30 AM;11:45 AM;16,035.5;6,436;21.25
Jan 5, 2023;11:45 AM;12:00 PM;16,019.5;6,532.25;20.75
Jan 5, 2023;12:00 PM;12:15 PM;16,060.5;6,592.5;22.75
Jan 5, 2023;12:15 PM;12:30 PM;16,035.25;6,694.25;16
Jan 5, 2023;12:30 PM;12:45 PM;15,997;6,897.5;20.5
Jan 5, 2023;12:45 PM;1:00 PM;15,958.25;7,052;9
Jan 5, 2023;1:00 PM;1:15 PM;15,824.5;7,105;19
Jan 5, 2023;1:15 PM;1:30 PM;15,651;7,276.75;26
Jan 5, 2023;1:30 PM;1:45 PM;15,460.25;7,501;21.25
Jan 5, 2023;1:45 PM;2:00 PM;15,270.25;7,642.5;7.25
Jan 5, 2023;2:00 PM;2:15 PM;15,200.75;7,922.5;55.5
Jan 5, 2023;2:15 PM;2:30 PM;15,207.25;8,272.25;60.25
Jan 5, 2023;2:30 PM;2:45 PM;15,199.25;8,637.5;26.5
Jan 5, 2023;2:45 PM;3:00 PM;15,135.75;8,913.25;24.75
Jan 5, 2023;3:00 PM;3:15 PM;15,130;9,256.5;90.25
Jan 5, 2023;3:15 PM;3:30 PM;14,958.5;9,414.75;89
Jan 5, 2023;3:30 PM;3:45 PM;14,865.75;9,722;60.5
Jan 5, 2023;3:45 PM;4:00 PM;14,781;9,962;34.25
Jan 5, 2023;4:00 PM;4:15 PM;14,838.25;10,280.5;91.75
Jan 5, 2023;4:15 PM;4:30 PM;14,900;10,584.75;50.25
Jan 5, 2023;4:30 PM;4:45 PM;15,022;10,897.5;63.75
Jan 5, 2023;4:45 PM;5:00 PM;15,138.25;11,143.5;41
Jan 5, 2023;5:00 PM;5:15 PM;15,338;11,476.75;29
Jan 5, 2023;5:15 PM;5:30 PM;15,487.25;11,681.5;9.5
Jan 5, 2023;5:30 PM;5:45 PM;15,541.75;11,783.25;18.5
Jan 5, 2023;5:45 PM;6:00 PM;15,573;11,884;37.75
Jan 5, 2023;6:00 PM;6:15 PM;15,519.5;11,960.75;10.75
Jan 5, 2023;6:15 PM;6:30 PM;15,436.25;11,986.5;13.25
Jan 5, 2023;6:30 PM;6:45 PM;15,365;12,012;12.75
Jan 5, 2023;6:45 PM;7:00 PM;15,295.5;11,989.25;9.5
Jan 5, 2023;7:00 PM;7:15 PM;15,114.75;11,816;37.75
Jan 5, 2023;7:15 PM;7:30 PM;14,951.75;11,658;19.25
Jan 5, 2023;7:30 PM;7:45 PM;14,790.75;11,520.25;12.5
Jan 5, 2023;7:45 PM;8:00 PM;14,599.5;11,332.75;12.25
Jan 5, 2023;8:00 PM;8:15 PM;14,395.5;11,119.5;39
Jan 5, 2023;8:15 PM;8:30 PM;14,190.75;10,996;27
Jan 5, 2023;8:30 PM;8:45 PM;13,912.75;10,771.75;1.25
Jan 5, 2023;8:45 PM;9:00 PM;13,691.75;10,530.5;13
Jan 5, 2023;9:00 PM;9:15 PM;13,471.75;10,267.25;45
Jan 5, 2023;9:15 PM;9:30 PM;13,256.25;10,050.75;16.5
Jan 5, 2023;9:30 PM;9:45 PM;13,073.75;9,795.75;17.25
Jan 5, 2023;9:45 PM;10:00 PM;12,853.75;9,489.75;42.75
Jan 5, 2023;10:00 PM;10:15 PM;12,761.25;9,285.25;57.5
Jan 5, 2023;10:15 PM;10:30 PM;12,563.75;9,063.25;59.5
Jan 5, 2023;10:30 PM;10:45 PM;12,357.5;8,802.5;63.25
Jan 5, 2023;10:45 PM;11:00 PM;12,159.5;8,540.5;206.25
Jan 5, 2023;11:00 PM;11:15 PM;11,838;8,156;156.5
Jan 5, 2023;11:15 PM;11:30 PM;11,681;7,966.75;237.75
Jan 5, 2023;11:30 PM;11:45 PM;11,608.5;7,841.75;417
Jan 5, 2023;11:45 PM;12:00 AM;11,458.75;7,624;793.25
Jan 6, 2023;12:00 AM;12:15 AM;11,221.25;7,247.5;231.5
Jan 6, 2023;12:15 AM;12:30 AM;11,061.75;6,970.75;288
Jan 6, 2023;12:30 AM;12:45 AM;10,898;6,691.75;331
Jan 6, 2023;12:45 AM;1:00 AM;10,788;6,461;468.25
Jan 6, 2023;1:00 AM;1:15 AM;10,578.25;6,163.5;279.25
Jan 6, 2023;1:15 AM;1:30 AM;10,499.75;5,996.25;498.75
Jan 6, 2023;1:30 AM;1:45 AM;10,527;5,897;835.5
Jan 6, 2023;1:45 AM;2:00 AM;10,497.5;5,750.25;1,036.75
Jan 6, 2023;2:00 AM;2:15 AM;10,429.25;5,513.75;794.5
Jan 6, 2023;2:15 AM;2:30 AM;10,382;5,356.25;1,065
Jan 6, 2023;2:30 AM;2:45 AM;10,399;5,199.5;1,238
Jan 6, 2023;2:45 AM;3:00 AM;10,381.5;5,033.25;1,303.5
Jan 6, 2023;3:00 AM;3:15 AM;10,467.25;4,969.25;1,556
Jan 6, 2023;3:15 AM;3:30 AM;10,558.25;4,962.25;1,726.75
Jan 6, 2023;3:30 AM;3:45 AM;10,663.5;4,948.5;1,786.5
Jan 6, 2023;3:45 AM;4:00 AM;10,711;4,837.75;1,795.75
Jan 6, 2023;4:00 AM;4:15 AM;10,815.5;4,841.5;1,889
Jan 6, 2023;4:15 AM;4:30 AM;10,920.75;4,785.25;1,922.25
Jan 6, 2023;4:30 AM;4:45 AM;11,034.75;4,701.25;1,945.75
Jan 6, 2023;4:45 AM;5:00 AM;11,123;4,667.25;1,935
Jan 6, 2023;5:00 AM;5:15 AM;11,327;4,739.5;1,864.5
Jan 6, 2023;5:15 AM;5:30 AM;11,392.5;4,695;1,900
Jan 6, 2023;5:30 AM;5:45 AM;11,507;4,694.5;1,821.75
Jan 6, 2023;5:45 AM;6:00 AM;11,736;4,730.5;1,825
Jan 6, 2023;6:00 AM;6:15 AM;12,118.75;5,036.5;1,418.25
Jan 6, 2023;6:15 AM;6:30 AM;12,474.25;5,273.25;1,026.25
Jan 6, 2023;6:30 AM;6:45 AM;12,581.5;5,277.25;712.75
Jan 6, 2023;6:45 AM;7:00 AM;12,837.75;5,458.25;615
Jan 6, 2023;7:00 AM;7:15 AM;13,136.5;5,760.25;479.5
Jan 6, 2023;7:15 AM;7:30 AM;13,368;5,863.5;301.75
Jan 6, 2023;7:30 AM;7:45 AM;13,554.5;5,895.5;158
Jan 6, 2023;7:45 AM;8:00 AM;13,759.25;5,975.25;89
Jan 6, 2023;8:00 AM;8:15 AM;13,935;6,093.25;92.5
Jan 6, 2023;8:15 AM;8:30 AM;14,073.25;6,128.5;63.5
Jan 6, 2023;8:30 AM;8:45 AM;14,183.5;6,011.25;59.5
Jan 6, 2023;8:45 AM;9:00 AM;14,312;5,905.5;184.75
Jan 6, 2023;9:00 AM;9:15 AM;14,454.75;5,856;163.25
Jan 6, 2023;9:15 AM;9:30 AM;14,481.25;5,761.75;206.75
Jan 6, 2023;9:30 AM;9:45 AM;14,575.25;5,682;225.25
Jan 6, 2023;9:45 AM;10:00 AM;14,684;5,552.25;243.75
Jan 6, 2023;10:00 AM;10:15 AM;14,831;5,368.75;277.75
Jan 6, 2023;10:15 AM;10:30 AM;14,983.75;5,418.25;295
Jan 6, 2023;10:30 AM;10:45 AM;15,068.5;5,455;315.25
Jan 6, 2023;10:45 AM;11:00 AM;15,093.5;5,393.5;404.5
Jan 6, 2023;11:00 AM;11:15 AM;15,278.5;5,322;352.75
Jan 6, 2023;11:15 AM;11:30 AM;15,348;5,287.25;335.5
Jan 6, 2023;11:30 AM;11:45 AM;15,354.75;5,167.5;313
Jan 6, 2023;11:45 AM;12:00 PM;15,326;4,991.5;333.25
Jan 6, 2023;12:00 PM;12:15 PM;15,396;5,132.75;263
Jan 6, 2023;12:15 PM;12:30 PM;15,346.25;5,109.5;242.5
Jan 6, 2023;12:30 PM;12:45 PM;15,326.5;4,988;304.75
Jan 6, 2023;12:45 PM;1:00 PM;15,151;4,749.25;389.5
Jan 6, 2023;1:00 PM;1:15 PM;15,078.75;4,717.75;444
Jan 6, 2023;1:15 PM;1:30 PM;14,970.75;4,716.25;492.5
Jan 6, 2023;1:30 PM;1:45 PM;14,847;4,772.5;396
Jan 6, 2023;1:45 PM;2:00 PM;14,664.25;4,937.25;403.25
Jan 6, 2023;2:00 PM;2:15 PM;14,688.75;5,346.25;475
Jan 6, 2023;2:15 PM;2:30 PM;14,625.5;5,599.5;321
Jan 6, 2023;2:30 PM;2:45 PM;14,567.75;5,810;279.5
Jan 6, 2023;2:45 PM;3:00 PM;14,503;6,099.75;134.75
Jan 6, 2023;3:00 PM;3:15 PM;14,419.25;6,312;240.75
Jan 6, 2023;3:15 PM;3:30 PM;14,341.5;6,568.5;83.25
Jan 6, 2023;3:30 PM;3:45 PM;14,298.75;6,847;119.75
Jan 6, 2023;3:45 PM;4:00 PM;14,257;7,099.25;102.75
Jan 6, 2023;4:00 PM;4:15 PM;14,381.25;7,352.25;66.5
Jan 6, 2023;4:15 PM;4:30 PM;14,408.25;7,625.75;16.25
Jan 6, 2023;4:30 PM;4:45 PM;14,484;7,854.5;42.75
Jan 6, 2023;4:45 PM;5:00 PM;14,564.25;8,095.75;32.25
Jan 6, 2023;5:00 PM;5:15 PM;14,753.5;8,339;6.5
Jan 6, 2023;5:15 PM;5:30 PM;14,878.5;8,433;16.25
Jan 6, 2023;5:30 PM;5:45 PM;14,988.5;8,557.5;16.25
Jan 6, 2023;5:45 PM;6:00 PM;14,979.25;8,574.25;29.5
Jan 6, 2023;6:00 PM;6:15 PM;15,194;8,668.25;2.25
Jan 6, 2023;6:15 PM;6:30 PM;15,125;8,670.25;1.5
Jan 6, 2023;6:30 PM;6:45 PM;15,118.25;8,759.25;28.25
Jan 6, 2023;6:45 PM;7:00 PM;14,938.75;8,587.5;35.75
Jan 6, 2023;7:00 PM;7:15 PM;14,819.5;8,503;36.75
Jan 6, 2023;7:15 PM;7:30 PM;14,598.75;8,392.75;37.75
Jan 6, 2023;7:30 PM;7:45 PM;14,427.75;8,315.75;37.75
Jan 6, 2023;7:45 PM;8:00 PM;14,189.5;8,138.5;10.25
Jan 6, 2023;8:00 PM;8:15 PM;13,938.5;7,834.25;115
Jan 6, 2023;8:15 PM;8:30 PM;13,756.25;7,654.25;156.5
Jan 6, 2023;8:30 PM;8:45 PM;13,595.25;7,580;197.25
Jan 6, 2023;8:45 PM;9:00 PM;13,433.5;7,411;231.5
Jan 6, 2023;9:00 PM;9:15 PM;13,345.5;7,329.5;94.75
Jan 6, 2023;9:15 PM;9:30 PM;13,186.25;7,160;117.75
Jan 6, 2023;9:30 PM;9:45 PM;13,105.75;7,197.5;100.5
Jan 6, 2023;9:45 PM;10:00 PM;12,775;6,986;121.5
Jan 6, 2023;10:00 PM;10:15 PM;12,821.25;7,121.5;71.5
Jan 6, 2023;10:15 PM;10:30 PM;12,601.75;6,958.5;93.5
Jan 6, 2023;10:30 PM;10:45 PM;12,438.25;6,897.5;66.25
Jan 6, 2023;10:45 PM;11:00 PM;12,271.5;6,872.5;99
Jan 6, 2023;11:00 PM;11:15 PM;12,004.25;6,653.75;286.5
Jan 6, 2023;11:15 PM;11:30 PM;11,777;6,496;320.25
Jan 6, 2023;11:30 PM;11:45 PM;11,538.75;6,353.75;376.5
Jan 6, 2023;11:45 PM;12:00 AM;11,310.25;6,265.5;481.25
Jan 7, 2023;12:00 AM;12:15 AM;11,066.25;6,171.5;203.25
Jan 7, 2023;12:15 AM;12:30 AM;10,867.25;6,036.75;186.25
Jan 7, 2023;12:30 AM;12:45 AM;10,707;5,932.25;262.75
Jan 7, 2023;12:45 AM;1:00 AM;10,566.5;5,863.25;311.5
Jan 7, 2023;1:00 AM;1:15 AM;10,382.25;5,762.5;334
Jan 7, 2023;1:15 AM;1:30 AM;10,382.75;5,732.25;550.75
Jan 7, 2023;1:30 AM;1:45 AM;10,255.75;5,570.75;543.25
Jan 7, 2023;1:45 AM;2:00 AM;10,170.5;5,428.75;658.5
Jan 7, 2023;2:00 AM;2:15 AM;10,090.75;5,307.25;661.25
Jan 7, 2023;2:15 AM;2:30 AM;10,040.75;5,208.25;852.75
Jan 7, 2023;2:30 AM;2:45 AM;10,004;5,128.75;903.75
Jan 7, 2023;2:45 AM;3:00 AM;10,032.75;5,128.75;901
Jan 7, 2023;3:00 AM;3:15 AM;9,968.5;4,980;1,010.25
Jan 7, 2023;3:15 AM;3:30 AM;9,960.75;4,912;1,123.5
Jan 7, 2023;3:30 AM;3:45 AM;9,944.25;4,817;1,208.75
Jan 7, 2023;3:45 AM;4:00 AM;9,910.75;4,760;1,273.75
Jan 7, 2023;4:00 AM;4:15 AM;9,945.75;4,775;1,353
Jan 7, 2023;4:15 AM;4:30 AM;10,021;4,827;1,329.75
Jan 7, 2023;4:30 AM;4:45 AM;10,066.75;4,868;1,275
Jan 7, 2023;4:45 AM;5:00 AM;10,093.25;4,870;1,248.5
Jan 7, 2023;5:00 AM;5:15 AM;10,198.25;4,918.25;1,210.75
Jan 7, 2023;5:15 AM;5:30 AM;10,200.75;4,949.5;1,194.5
Jan 7, 2023;5:30 AM;5:45 AM;10,231;4,981.75;1,243.75
Jan 7, 2023;5:45 AM;6:00 AM;10,277.75;4,985.25;1,128.5
Jan 7, 2023;6:00 AM;6:15 AM;10,350.75;5,038.5;967
Jan 7, 2023;6:15 AM;6:30 AM;10,361.25;5,037;793.75
Jan 7, 2023;6:30 AM;6:45 AM;10,439;5,105.5;668.5
Jan 7, 2023;6:45 AM;7:00 AM;10,575.5;5,176.25;631.5
Jan 7, 2023;7:00 AM;7:15 AM;10,857.5;5,410.25;416.25
Jan 7, 2023;7:15 AM;7:30 AM;11,032;5,555.25;255.75
Jan 7, 2023;7:30 AM;7:45 AM;11,212;5,725.25;178.5
Jan 7, 2023;7:45 AM;8:00 AM;11,403.75;5,859;111.75
Jan 7, 2023;8:00 AM;8:15 AM;11,566.75;5,978;133.5
Jan 7, 2023;8:15 AM;8:30 AM;11,772.5;6,212.5;71.25
Jan 7, 2023;8:30 AM;8:45 AM;11,933.75;6,333.5;108.5
Jan 7, 2023;8:45 AM;9:00 AM;12,103;6,401.25;92.75
Jan 7, 2023;9:00 AM;9:15 AM;12,342.75;6,553.25;68.25
Jan 7, 2023;9:15 AM;9:30 AM;12,521.25;6,607.5;74.75
Jan 7, 2023;9:30 AM;9:45 AM;12,621;6,569.25;197
Jan 7, 2023;9:45 AM;10:00 AM;12,752;6,553;209.5
Jan 7, 2023;10:00 AM;10:15 AM;12,917;6,578;72.75
Jan 7, 2023;10:15 AM;10:30 AM;12,942;6,410.75;69.25
Jan 7, 2023;10:30 AM;10:45 AM;12,988;6,282.5;104
Jan 7, 2023;10:45 AM;11:00 AM;13,073;6,160.5;155
Jan 7, 2023;11:00 AM;11:15 AM;13,271.5;6,127.75;225.75
Jan 7, 2023;11:15 AM;11:30 AM;13,452.25;6,170.75;222.25
Jan 7, 2023;11:30 AM;11:45 AM;13,512.25;6,111.75;242.25
Jan 7, 2023;11:45 AM;12:00 PM;13,500.5;5,968;273.25
Jan 7, 2023;12:00 PM;12:15 PM;13,500.25;5,862;198
Jan 7, 2023;12:15 PM;12:30 PM;13,425;5,723;210.25
Jan 7, 2023;12:30 PM;12:45 PM;13,509.75;5,749.5;455.25
Jan 7, 2023;12:45 PM;1:00 PM;13,364.75;5,611.75;532
Jan 7, 2023;1:00 PM;1:15 PM;13,347;5,656;344.5
Jan 7, 2023;1:15 PM;1:30 PM;13,215.5;5,603.5;336
Jan 7, 2023;1:30 PM;1:45 PM;13,098.75;5,587.25;332.75
Jan 7, 2023;1:45 PM;2:00 PM;12,758.5;5,360.75;141.5
Jan 7, 2023;2:00 PM;2:15 PM;12,584.5;5,345.25;154
Jan 7, 2023;2:15 PM;2:30 PM;12,611.5;5,592.25;111.5
Jan 7, 2023;2:30 PM;2:45 PM;12,555.75;5,664.5;39.25
Jan 7, 2023;2:45 PM;3:00 PM;12,566.25;5,864;15
Jan 7, 2023;3:00 PM;3:15 PM;12,630.5;6,161.25;7.25
Jan 7, 2023;3:15 PM;3:30 PM;12,611.75;6,373;7.5
Jan 7, 2023;3:30 PM;3:45 PM;12,698;6,553.5;5.5
Jan 7, 2023;3:45 PM;4:00 PM;12,710.5;6,650;4.75
Jan 7, 2023;4:00 PM;4:15 PM;12,832.75;6,780.5;4.75
Jan 7, 2023;4:15 PM;4:30 PM;12,873.25;6,726.25;4.5
Jan 7, 2023;4:30 PM;4:45 PM;13,088.5;6,818;4
Jan 7, 2023;4:45 PM;5:00 PM;13,267;6,789.75;41.25
Jan 7, 2023;5:00 PM;5:15 PM;13,656.5;7,003.75;5.75
Jan 7, 2023;5:15 PM;5:30 PM;13,728.75;6,827.25;54.5
Jan 7, 2023;5:30 PM;5:45 PM;13,902.75;6,740.5;55
Jan 7, 2023;5:45 PM;6:00 PM;13,977.5;6,568.5;47
Jan 7, 2023;6:00 PM;6:15 PM;14,065.5;6,512;44.25
Jan 7, 2023;6:15 PM;6:30 PM;14,002.25;6,275.75;17
Jan 7, 2023;6:30 PM;6:45 PM;14,017.75;6,153.75;126
Jan 7, 2023;6:45 PM;7:00 PM;13,897.75;5,902.75;63.25
Jan 7, 2023;7:00 PM;7:15 PM;13,743.5;5,710.25;98.25
Jan 7, 2023;7:15 PM;7:30 PM;13,687.25;5,551.25;29.5
Jan 7, 2023;7:30 PM;7:45 PM;13,616;5,433.75;19.25
Jan 7, 2023;7:45 PM;8:00 PM;13,467.25;5,206.75;59
Jan 7, 2023;8:00 PM;8:15 PM;13,204.75;4,880;18.75
Jan 7, 2023;8:15 PM;8:30 PM;13,039.75;4,692.5;96.25
Jan 7, 2023;8:30 PM;8:45 PM;12,843.75;4,470;182.75
Jan 7, 2023;8:45 PM;9:00 PM;12,687.5;4,284.25;374.75
Jan 7, 2023;9:00 PM;9:15 PM;12,561;4,127;190
Jan 7, 2023;9:15 PM;9:30 PM;12,420;3,990.75;349.5
Jan 7, 2023;9:30 PM;9:45 PM;12,329;3,950.5;408.5
Jan 7, 2023;9:45 PM;10:00 PM;12,270;3,977.25;530.25
Jan 7, 2023;10:00 PM;10:15 PM;12,268.25;4,119.75;247
Jan 7, 2023;10:15 PM;10:30 PM;12,095;3,903.25;398.25
Jan 7, 2023;10:30 PM;10:45 PM;11,891;3,689.75;491.25
Jan 7, 2023;10:45 PM;11:00 PM;11,716.5;3,519;631.5
Jan 7, 2023;11:00 PM;11:15 PM;11,511.5;3,299.25;667.5
Jan 7, 2023;11:15 PM;11:30 PM;11,283.75;3,072.25;870
Jan 7, 2023;11:30 PM;11:45 PM;11,099.5;2,897.5;972.25
Jan 7, 2023;11:45 PM;12:00 AM;10,979;2,744;1,185
Jan 8, 2023;12:00 AM;12:15 AM;10,807.25;2,654.75;1,380.5
Jan 8, 2023;12:15 AM;12:30 AM;10,703.75;2,491.25;1,385
Jan 8, 2023;12:30 AM;12:45 AM;10,627;2,480.5;1,615
Jan 8, 2023;12:45 AM;1:00 AM;10,510.25;2,484.75;1,639
Jan 8, 2023;1:00 AM;1:15 AM;10,375.25;2,361.5;1,595.75
Jan 8, 2023;1:15 AM;1:30 AM;10,232.75;2,243;1,625.25
Jan 8, 2023;1:30 AM;1:45 AM;10,189.25;2,317.25;1,626
Jan 8, 2023;1:45 AM;2:00 AM;10,119.5;2,315;1,703.5
Jan 8, 2023;2:00 AM;2:15 AM;10,070.5;2,292.25;1,663
Jan 8, 2023;2:15 AM;2:30 AM;10,005.75;2,342.5;1,622
Jan 8, 2023;2:30 AM;2:45 AM;9,984.5;2,436;1,639
Jan 8, 2023;2:45 AM;3:00 AM;9,963.75;2,538.5;1,655.75
Jan 8, 2023;3:00 AM;3:15 AM;10,013;2,714;1,774.5
Jan 8, 2023;3:15 AM;3:30 AM;10,028;2,816.5;1,776.25
Jan 8, 2023;3:30 AM;3:45 AM;10,014;2,866.75;1,752.25
Jan 8, 2023;3:45 AM;4:00 AM;10,055.5;2,935.25;1,775.75
Jan 8, 2023;4:00 AM;4:15 AM;10,026;3,017.25;1,817.5
Jan 8, 2023;4:15 AM;4:30 AM;9,998;2,976.25;1,824
Jan 8, 2023;4:30 AM;4:45 AM;10,063.75;2,979.25;1,836.75
Jan 8, 2023;4:45 AM;5:00 AM;10,105.25;3,108.25;1,762.75
Jan 8, 2023;5:00 AM;5:15 AM;10,037.5;3,086;1,794.25
Jan 8, 2023;5:15 AM;5:30 AM;10,035.5;3,162;1,784
Jan 8, 2023;5:30 AM;5:45 AM;10,004.5;3,230.75;1,766.5
Jan 8, 2023;5:45 AM;6:00 AM;9,996.5;3,292.5;1,740.25
Jan 8, 2023;6:00 AM;6:15 AM;9,941.5;3,350.75;1,566.5
Jan 8, 2023;6:15 AM;6:30 AM;9,934.75;3,407.5;1,346
Jan 8, 2023;6:30 AM;6:45 AM;10,036;3,508;1,264.25
Jan 8, 2023;6:45 AM;7:00 AM;10,074.5;3,533;1,149.5
Jan 8, 2023;7:00 AM;7:15 AM;10,106.25;3,542.5;1,157
Jan 8, 2023;7:15 AM;7:30 AM;10,218.25;3,735.5;926.25
Jan 8, 2023;7:30 AM;7:45 AM;10,341.25;3,866;805.25
Jan 8, 2023;7:45 AM;8:00 AM;10,445.25;3,927.75;714.25
Jan 8, 2023;8:00 AM;8:15 AM;10,647.25;4,132;819.5
Jan 8, 2023;8:15 AM;8:30 AM;10,843.5;4,323;724.75
Jan 8, 2023;8:30 AM;8:45 AM;11,021.25;4,411.5;586
Jan 8, 2023;8:45 AM;9:00 AM;11,247.25;4,554.25;485.25
Jan 8, 2023;9:00 AM;9:15 AM;11,516.75;4,677.25;282.25
Jan 8, 2023;9:15 AM;9:30 AM;11,700.75;4,789.5;222.5
Jan 8, 2023;9:30 AM;9:45 AM;11,906.5;4,991;217.5
Jan 8, 2023;9:45 AM;10:00 AM;12,043.5;5,097.25;250
Jan 8, 2023;10:00 AM;10:15 AM;12,164;5,152.75;160
Jan 8, 2023;10:15 AM;10:30 AM;12,304.25;5,303.75;129
Jan 8, 2023;10:30 AM;10:45 AM;12,427.25;5,382.5;125.5
