Datum;Anfang;Ende;Biomass [MWh] Originalauflösungen;Hydropower [MWh] Originalauflösungen;Wind offshore [MWh] Originalauflösungen;Wind onshore [MWh] Originalauflösungen;Photovoltaics [MWh] Originalauflösungen;Other renewable [MWh] Originalauflösungen;Nuclear [MWh] Originalauflösungen;Lignite [MWh] Originalauflösungen;Hard coal [MWh] Originalauflösungen;Fossil gas [MWh] Originalauflösungen;Hydro pumped storage [MWh] Originalauflösungen;Other conventional [MWh] Originalauflösungen
Aug 28, 2023;11:00 PM;11:15 PM;1,029.5;386.25;22.5;639.5;0;24.75;0;3,130.25;1,233.25;2,066.75;144;366
Aug 28, 2023;11:15 PM;11:30 PM;1,027.25;373.25;15.5;644.75;0;24.75;0;3,103;1,144.25;2,005.75;87;366.5
Aug 28, 2023;11:30 PM;11:45 PM;1,026.5;364.5;11.75;651.25;0;24.75;0;3,107;1,122.75;1,945;57;367
Aug 28, 2023;11:45 PM;12:00 AM;1,025.5;350.75;10.5;664.75;0;24.75;0;3,106.25;1,110;1,887.25;14;366
Aug 29, 2023;12:00 AM;12:15 AM;1,006;358.75;12.25;669.75;0;24.75;0;3,109.75;1,089;1,806.25;78.25;362.75
Aug 29, 2023;12:15 AM;12:30 AM;1,005.75;357.25;16.75;688.5;0;24.75;0;3,098.25;1,068.25;1,681.5;49.25;363
Aug 29, 2023;12:30 AM;12:45 AM;1,004.75;350.75;18.25;734.75;0;24.75;0;3,088.25;1,043;1,623.25;16.25;364.25
Aug 29, 2023;12:45 AM;1:00 AM;1,003.75;357.75;14.75;785.25;0;25;0;3,071.5;1,032.5;1,482.25;12.5;363.5
Aug 29, 2023;1:00 AM;1:15 AM;996.25;363.5;13.5;823;0;25;0;3,034.5;1,019;1,351.75;53.25;363.5
Aug 29, 2023;1:15 AM;1:30 AM;995.75;354;14.5;850;0;25;0;2,993;1,029;1,364.25;10.5;364.75
Aug 29, 2023;1:30 AM;1:45 AM;995.5;351.75;16;878.25;0;25;0;2,960.75;1,008;1,340.5;8.25;363.75
Aug 29, 2023;1:45 AM;2:00 AM;994.75;350.75;15.75;898.75;0;25;0;2,884.25;987;1,338.25;2.75;363.5
Aug 29, 2023;2:00 AM;2:15 AM;991.5;360;11.25;911;0;25;0;2,811.75;988.25;1,296;54.75;362.75
Aug 29, 2023;2:15 AM;2:30 AM;990;357.5;8.5;896;0;25;0;2,746;990.25;1,292.5;74.5;360.75
Aug 29, 2023;2:30 AM;2:45 AM;987.25;357.5;9;855.75;0;25;0;2,756.5;994.75;1,290.25;99;360.5
Aug 29, 2023;2:45 AM;3:00 AM;988;352.25;8;834.25;0;25;0;2,756.75;993.75;1,301;103.75;361.75
Aug 29, 2023;3:00 AM;3:15 AM;990;350.25;7.25;811.5;0;25;0;2,769;999.25;1,325.5;102;361.5
Aug 29, 2023;3:15 AM;3:30 AM;990.5;345.75;7;784.75;0;25;0;2,774.25;997.5;1,332.25;70.75;358
Aug 29, 2023;3:30 AM;3:45 AM;993.5;321;4.75;769;0;25;0;2,804;1,005.5;1,333;32;361.5
Aug 29, 2023;3:45 AM;4:00 AM;995.25;324.75;3;750.75;0;25;0;2,835.75;1,013;1,371.25;34.75;364.75
Aug 29, 2023;4:00 AM;4:15 AM;996;333.5;3.75;741;0;25;0;2,909;1,007.5;1,368.75;38;364.5
Aug 29, 2023;4:15 AM;4:30 AM;995;356.5;4;746.25;0;25;0;2,939;1,005.25;1,371.25;33.75;363.5
Aug 29, 2023;4:30 AM;4:45 AM;996.25;363.75;8;748.75;0;25;0;2,986.25;1,016.5;1,376;70;362
Aug 29, 2023;4:45 AM;5:00 AM;996.5;365.5;11;739;0;25;0;3,021.25;1,068.5;1,433;82.5;359.5
Aug 29, 2023;5:00 AM;5:15 AM;1,000.5;369.25;8.75;758.75;0;25;0;3,034.75;1,132;1,495;52.75;358.75
Aug 29, 2023;5:15 AM;5:30 AM;1,004.5;366.5;9;790.25;0;25;0;3,038;1,210.5;1,550.75;48;361
Aug 29, 2023;5:30 AM;5:45 AM;1,004.25;368;17;820.25;0;25;0;3,084.75;1,316.5;1,616;79.25;361.25
Aug 29, 2023;5:45 AM;6:00 AM;1,013.5;373.5;22.25;814.5;0;25;0;3,088.25;1,369.5;1,741.25;108.5;361.25
Aug 29, 2023;6:00 AM;6:15 AM;1,029;370.5;23.75;799;0.25;25;0;3,086;1,482.25;1,981.75;70.5;356.5
Aug 29, 2023;6:15 AM;6:30 AM;1,043;375.5;29.5;797.75;3;25;0;3,115.75;1,567.25;2,137.5;158;356.5
Aug 29, 2023;6:30 AM;6:45 AM;1,053.5;382.25;32;807;13.75;25;0;3,127;1,617.5;2,171;338.75;358.5
Aug 29, 2023;6:45 AM;7:00 AM;1,057.75;392.75;28.25;796.75;46.25;25;0;3,133;1,655;2,218;575.5;359.5
Aug 29, 2023;7:00 AM;7:15 AM;1,063;390.5;25.5;770.5;123.75;25;0;3,154.5;1,662.75;2,272.5;693.25;360.25
Aug 29, 2023;7:15 AM;7:30 AM;1,070.5;403.5;29.25;750;218.75;25;0;3,144.75;1,678.25;2,296.25;955.75;357.25
Aug 29, 2023;7:30 AM;7:45 AM;1,076.75;413.25;42.25;745.25;323;25;0;3,143;1,684.75;2,336.5;923.5;358.75
Aug 29, 2023;7:45 AM;8:00 AM;1,078.5;413.75;48.25;722;441.25;25;0;3,141.5;1,687.5;2,415.75;959.5;357.5
Aug 29, 2023;8:00 AM;8:15 AM;1,074.25;409.75;59.5;693.75;575.25;25;0;3,143.5;1,666.25;2,426.5;903;355.25
Aug 29, 2023;8:15 AM;8:30 AM;1,072;402.25;91.5;664;716.5;25;0;3,140.5;1,654.5;2,416.5;918.25;357.75
Aug 29, 2023;8:30 AM;8:45 AM;1,071;408.5;111;617;866.5;25;0;3,121.25;1,659.75;2,411.25;890;359.75
Aug 29, 2023;8:45 AM;9:00 AM;1,073.75;406.25;129.5;567.5;1,029.75;25;0;3,121.25;1,664.5;2,418.75;782.75;357.25
Aug 29, 2023;9:00 AM;9:15 AM;1,055.75;406.5;131.5;527.25;1,204.5;25;0;3,131.75;1,657.75;2,427.25;747.75;359.5
Aug 29, 2023;9:15 AM;9:30 AM;1,052.25;410.75;120;472.75;1,388;25;0;3,127.75;1,666;2,413.75;617.25;359.25
Aug 29, 2023;9:30 AM;9:45 AM;1,047.5;410.5;111.5;414.75;1,569;25;0;3,126.75;1,674.25;2,387.5;649.5;361.75
Aug 29, 2023;9:45 AM;10:00 AM;1,044;392.75;122.75;388;1,756.75;25;0;3,121.75;1,685;2,332.75;595;362.75
Aug 29, 2023;10:00 AM;10:15 AM;1,028.25;397;128.25;364;1,939.75;25;0;3,127;1,664.5;2,331;378.5;361
Aug 29, 2023;10:15 AM;10:30 AM;1,025;382.25;110.5;342.25;2,108.75;25;0;3,125.25;1,664.75;2,318.5;242;359
Aug 29, 2023;10:30 AM;10:45 AM;1,024.5;384;100.25;341;2,282.5;25;0;3,121;1,661.75;2,316;178.5;353.25
Aug 29, 2023;10:45 AM;11:00 AM;1,029.25;380.75;97.25;348.5;2,481.75;25;0;3,119.5;1,645.25;2,311.25;119;349.25
Aug 29, 2023;11:00 AM;11:15 AM;1,021;381.75;120.5;358.25;2,674;24.75;0;3,108.75;1,597;2,252;107.5;356.5
Aug 29, 2023;11:15 AM;11:30 AM;1,019;388.25;121.5;389.5;2,884.5;24.75;0;3,118.5;1,570.75;2,141;117;355
Aug 29, 2023;11:30 AM;11:45 AM;1,016.5;387.5;116.75;415;3,082.75;24.75;0;3,123.75;1,540.5;2,043;77.75;361.75
Aug 29, 2023;11:45 AM;12:00 PM;1,016.25;372.25;90.25;431.75;3,237;24.75;0;3,107.5;1,480.5;1,990.75;40.25;361.75
Aug 29, 2023;12:00 PM;12:15 PM;999.5;369.5;91.5;432.25;3,380;24.75;0;3,111.25;1,452.25;2,041.75;52.75;365.25
Aug 29, 2023;12:15 PM;12:30 PM;994.25;368;93;430.5;3,535.25;24.75;0;3,094.5;1,441.25;1,999.25;29;364.25
Aug 29, 2023;12:30 PM;12:45 PM;996;385.25;105.75;427.75;3,682;24.75;0;3,102;1,417.5;1,953.25;5.25;365.25
Aug 29, 2023;12:45 PM;1:00 PM;994.75;368.75;115.75;430;3,773;24.75;0;3,093.25;1,402;1,912.25;0.25;365.5
Aug 29, 2023;1:00 PM;1:15 PM;992.25;382.75;104.75;437.5;3,859.5;24.75;0;3,096.25;1,392;1,922;38.75;370.25
Aug 29, 2023;1:15 PM;1:30 PM;990;379.5;93.75;447;3,925;24.75;0;3,108.75;1,353;1,886.75;13;373
Aug 29, 2023;1:30 PM;1:45 PM;992.25;380;77.25;458;3,958.5;24.75;0;3,103.5;1,292.25;1,861.75;13.5;366.75
Aug 29, 2023;1:45 PM;2:00 PM;992.25;377.25;73.25;459.75;3,926.75;24.75;0;3,073.75;1,285.25;1,854.5;10;362.75
Aug 29, 2023;2:00 PM;2:15 PM;992;391.75;75.25;469.75;3,858;24.75;0;3,070.75;1,277.5;1,951.25;32.75;362.5
Aug 29, 2023;2:15 PM;2:30 PM;993.25;370.25;80.5;485.5;3,772.75;24.75;0;3,090;1,303.5;1,981;36.75;362.25
Aug 29, 2023;2:30 PM;2:45 PM;992.25;379.5;78.5;499.5;3,699.5;24.75;0;3,083;1,329.75;1,988.75;46.5;362
Aug 29, 2023;2:45 PM;3:00 PM;994.5;383.5;77.25;524.25;3,608;24.75;0;3,078.25;1,336.5;1,971.25;72.5;359.75
Aug 29, 2023;3:00 PM;3:15 PM;993.5;379.25;89.25;538.75;3,495.5;24.75;0;3,072.25;1,356.75;1,962.25;46.5;363.75
Aug 29, 2023;3:15 PM;3:30 PM;997;384;96.25;550.25;3,380.25;24.75;0;3,085;1,380.25;1,957.75;46;365.5
Aug 29, 2023;3:30 PM;3:45 PM;995.75;378.25;101.5;549.75;3,219.25;24.75;0;3,093.75;1,401;1,987.5;34.5;363.75
Aug 29, 2023;3:45 PM;4:00 PM;997.25;381.25;103.75;530;3,046.25;24.75;0;3,090;1,400;2,019.25;59;361.25
Aug 29, 2023;4:00 PM;4:15 PM;1,010.5;383;117.25;510;2,846.75;24.75;0;3,090.75;1,384.5;2,044;47.75;356.75
Aug 29, 2023;4:15 PM;4:30 PM;1,018.25;396.5;116.5;479;2,666.75;24.75;0;3,098.75;1,410.75;2,080.5;52;360.25
Aug 29, 2023;4:30 PM;4:45 PM;1,019.25;402;112;452.75;2,473.75;24.75;0;3,100.25;1,448.75;2,122.5;58.25;360.75
Aug 29, 2023;4:45 PM;5:00 PM;1,030.5;410;109;446;2,270.25;24.75;0;3,109;1,509.5;2,249;73.5;363.5
Aug 29, 2023;5:00 PM;5:15 PM;1,041.25;389.5;106.75;438.25;2,049.75;24.75;0;3,087.25;1,537.25;2,389;87.25;357
Aug 29, 2023;5:15 PM;5:30 PM;1,048;403.75;101.75;398.75;1,822.75;24.75;0;3,127.5;1,585.25;2,459.75;194.25;359.25
Aug 29, 2023;5:30 PM;5:45 PM;1,055.25;413.5;106.5;385.5;1,598.75;24.75;0;3,138.25;1,601.5;2,502.5;280.75;364.5
Aug 29, 2023;5:45 PM;6:00 PM;1,065.75;416.5;110.5;356;1,369.5;24.75;0;3,135.25;1,611.25;2,520.5;495.75;366
Aug 29, 2023;6:00 PM;6:15 PM;1,076.75;410.75;112.75;344.25;1,142.75;24.75;0;3,145.75;1,626.25;2,591.75;333;366.25
Aug 29, 2023;6:15 PM;6:30 PM;1,087.75;406;115.25;338;926.75;24.75;0;3,158;1,629.75;2,641.25;529.25;367
Aug 29, 2023;6:30 PM;6:45 PM;1,089.5;410.25;95.75;337.5;724.25;24.75;0;3,154.75;1,636;2,663.5;803;366.5
Aug 29, 2023;6:45 PM;7:00 PM;1,093;411.25;85.5;345.5;535.75;24.75;0;3,155;1,634.5;2,675.75;1,048.75;368
Aug 29, 2023;7:00 PM;7:15 PM;1,098;411.5;81.5;344;373.25;24.75;0;3,149.5;1,630.25;2,725;1,086.25;373.75
Aug 29, 2023;7:15 PM;7:30 PM;1,101;416.5;80.25;319.5;241;24.75;0;3,159;1,631.75;2,766.25;1,125;382.5
Aug 29, 2023;7:30 PM;7:45 PM;1,102;426;80.25;321.75;133.25;24.75;0;3,148;1,631.5;2,795.25;1,151.25;390.5
Aug 29, 2023;7:45 PM;8:00 PM;1,101;425.5;77.5;328.5;44;24.75;0;3,157.25;1,632.5;2,814.5;1,246.75;389.25
Aug 29, 2023;8:00 PM;8:15 PM;1,100.25;423.5;83.75;336.25;8.75;24.75;0;3,149;1,630.5;2,842.75;1,256.75;389.5
Aug 29, 2023;8:15 PM;8:30 PM;1,101.5;423.75;94.5;300.5;1;24.75;0;3,152.25;1,630.25;2,832.25;1,192.75;394.5
Aug 29, 2023;8:30 PM;8:45 PM;1,100.5;427.5;102;287.75;0;24.75;0;3,148.25;1,626.5;2,804.25;1,173;389.25
Aug 29, 2023;8:45 PM;9:00 PM;1,099.25;427.75;102;290.75;0;25;0;3,152;1,629;2,758.75;1,134.75;378
Aug 29, 2023;9:00 PM;9:15 PM;1,087.75;436;120;304.5;0;25;0;3,152.75;1,622.5;2,719.25;1,109.25;365.5
Aug 29, 2023;9:15 PM;9:30 PM;1,084.75;425;148.5;325.75;0;24.75;0;3,146.25;1,620.25;2,688.25;796;360.25
Aug 29, 2023;9:30 PM;9:45 PM;1,079.75;420.75;158.25;317.5;0;25;0;3,145.5;1,613.5;2,684.25;463.75;359.5
Aug 29, 2023;9:45 PM;10:00 PM;1,074.5;408.75;158;323;0;25;0;3,133.5;1,594.25;2,672.5;277;360
Aug 29, 2023;10:00 PM;10:15 PM;1,056.25;423;163.5;320.75;0;25;0;3,140;1,538;2,626.5;142.25;361
Aug 29, 2023;10:15 PM;10:30 PM;1,045.5;416.25;165.5;346.5;0;25;0;3,119.5;1,510;2,568.75;113;361.25
Aug 29, 2023;10:30 PM;10:45 PM;1,043.25;415.25;161.5;356;0;25;0;3,136.25;1,398.5;2,410.75;114.25;361
Aug 29, 2023;10:45 PM;11:00 PM;1,040.25;410.5;163.5;337;0;25;0;3,125.5;1,309.75;2,190.25;124;359
Aug 29, 2023;11:00 PM;11:15 PM;1,025.75;415.75;177.5;327.25;0;25;0;3,100.25;1,271.5;1,967.5;158.75;352.75
Aug 29, 2023;11:15 PM;11:30 PM;1,026;411.75;202.75;318.25;0;25;0;3,088.75;1,202.5;1,862.75;114.75;357.25
Aug 29, 2023;11:30 PM;11:45 PM;1,025.25;415.25;231.5;299.75;0;25;0;3,089.25;1,093.25;1,802;114;356.5
Aug 29, 2023;11:45 PM;12:00 AM;1,021;413;255.25;287.25;0;25;0;3,097.25;1,058.5;1,674.25;78.25;354.5
Aug 30, 2023;12:00 AM;12:15 AM;1,005.5;420.75;250;261.5;0;25;0;3,097.25;1,053.5;1,492.25;147;313.25
Aug 30, 2023;12:15 AM;12:30 AM;1,006.25;416.5;232.75;255.5;0;25;0;3,082;1,053;1,417.25;82.75;313.75
Aug 30, 2023;12:30 AM;12:45 AM;1,003;409.75;215.25;256;0;25;0;3,070;1,047.25;1,365;24.25;307.5
Aug 30, 2023;12:45 AM;1:00 AM;1,004;401.5;207;259;0;25;0;3,072.25;1,047;1,296.25;9;305
Aug 30, 2023;1:00 AM;1:15 AM;999.75;416;211.25;262;0;25;0;3,074.75;1,021.75;1,327;49.75;309.75
Aug 30, 2023;1:15 AM;1:30 AM;998;420.75;215.5;279.75;0;25;0;3,069.75;1,015.25;1,315;66.5;314
Aug 30, 2023;1:30 AM;1:45 AM;998.5;411.5;241;305.5;0;25;0;3,019.5;1,004.75;1,277;39;314
Aug 30, 2023;1:45 AM;2:00 AM;997.5;415.75;291;319;0;25;0;2,946.25;960.75;1,245.25;17.25;308.75
Aug 30, 2023;2:00 AM;2:15 AM;993;422.25;284.75;324.75;0;25;0;2,912.25;970;1,200.25;41;308
Aug 30, 2023;2:15 AM;2:30 AM;994.25;425.5;289;335.5;0;25;0;2,888;971.5;1,196;44;312
Aug 30, 2023;2:30 AM;2:45 AM;994.75;421.75;308.25;346;0;25;0;2,878.75;959.25;1,197;32;315.75
Aug 30, 2023;2:45 AM;3:00 AM;995;422.25;331;363.5;0;25;0;2,860.25;956.5;1,200.5;23;317
Aug 30, 2023;3:00 AM;3:15 AM;992.5;423.5;329.5;399;0;25;0;2,862.75;967.25;1,199.25;44.75;314.25
Aug 30, 2023;3:15 AM;3:30 AM;993.25;422.5;301.5;419.5;0;25;0;2,841;983;1,186.75;31;316.25
Aug 30, 2023;3:30 AM;3:45 AM;991.25;417;297;447.75;0;25;0;2,828.75;982;1,188;23;318.75
Aug 30, 2023;3:45 AM;4:00 AM;991.25;410;300;481.75;0;25;0;2,810.5;977.5;1,148.25;20.75;320.75
Aug 30, 2023;4:00 AM;4:15 AM;993.5;409;306.75;523.75;0;25;0;2,856.5;976.25;1,202;7.5;315.75
Aug 30, 2023;4:15 AM;4:30 AM;997;426.5;323;564;0;25;0;2,878.75;973.75;1,213.25;9.75;319.25
Aug 30, 2023;4:30 AM;4:45 AM;997.75;427.25;343.75;589.5;0;25;0;2,887;992.25;1,252.75;20;317
Aug 30, 2023;4:45 AM;5:00 AM;999;433.25;359.25;619.5;0;25;0;2,950.5;1,013.5;1,268.5;32.5;315.25
Aug 30, 2023;5:00 AM;5:15 AM;1,006.5;436.5;367.5;633;0;25;0;2,994.5;1,044;1,411;50;313.25
Aug 30, 2023;5:15 AM;5:30 AM;1,002;433.25;359.25;665;0;25;0;3,061.5;1,079.75;1,495.5;71.25;314
Aug 30, 2023;5:30 AM;5:45 AM;1,000.75;435.75;347.75;696.75;0;25;0;3,116.5;1,120.25;1,601.5;77;316
Aug 30, 2023;5:45 AM;6:00 AM;1,006.25;444.5;360.75;718.5;0;25;0;3,127.75;1,217.75;1,711.25;109.75;316
Aug 30, 2023;6:00 AM;6:15 AM;1,024.5;440;388;725;1;25;0;3,117;1,362.5;1,867;84;316.5
Aug 30, 2023;6:15 AM;6:30 AM;1,034.75;444.25;390.5;708.5;4.25;25;0;3,141.5;1,391.5;2,124.75;122;319
Aug 30, 2023;6:30 AM;6:45 AM;1,047.75;449.75;400.25;769;21.5;25;0;3,154.25;1,409.5;2,197.75;205.5;314.25
Aug 30, 2023;6:45 AM;7:00 AM;1,059;454.75;464.25;842.75;78.75;25;0;3,156;1,422.5;2,215.5;288.5;312.75
Aug 30, 2023;7:00 AM;7:15 AM;1,073.5;458.75;522.75;848.75;213;25;0;3,173.25;1,435.75;2,227.25;915.25;316.75
Aug 30, 2023;7:15 AM;7:30 AM;1,079.75;461.25;579;863.75;379.5;25;0;3,206.25;1,447.5;2,207.75;768;329.75
Aug 30, 2023;7:30 AM;7:45 AM;1,075.75;458.25;630;890;579;25;0;3,205.5;1,448;2,191.25;669;323.25
Aug 30, 2023;7:45 AM;8:00 AM;1,076.5;451.5;655.25;892.5;790.5;25;0;3,196.75;1,442.25;2,170.5;623.25;319
Aug 30, 2023;8:00 AM;8:15 AM;1,080;469.25;623.5;874.5;1,055.5;25;0;3,184;1,435.75;2,228.75;669.5;322.75
Aug 30, 2023;8:15 AM;8:30 AM;1,084.25;459.25;536.5;833.75;1,343;25;0;3,189.75;1,435.75;2,240.5;687.25;322.75
Aug 30, 2023;8:30 AM;8:45 AM;1,087.75;453.25;519.5;794.25;1,649.25;25;0;3,191.5;1,444;2,241;588.5;321.5
Aug 30, 2023;8:45 AM;9:00 AM;1,087;449.75;525.75;732.25;2,008.75;25;0;3,160.5;1,441.5;2,238.5;426;319.75
Aug 30, 2023;9:00 AM;9:15 AM;1,068.25;474.25;517.5;667;2,400.25;25;0;3,121.25;1,425;2,230.25;562;319.75
Aug 30, 2023;9:15 AM;9:30 AM;1,052;470.25;534.5;607.75;2,802.5;25;0;3,107.25;1,391;2,214;322.25;321.25
Aug 30, 2023;9:30 AM;9:45 AM;1,047;461.75;551.75;582.5;3,216.75;25;0;3,092.75;1,368.75;2,196.75;203.75;317
Aug 30, 2023;9:45 AM;10:00 AM;1,042.25;445.25;547;590.75;3,700.5;25;0;3,101.75;1,344.25;2,036.5;76.5;316.25
Aug 30, 2023;10:00 AM;10:15 AM;1,027.25;452;502;618.75;4,152;25;0;3,097.25;1,311.5;1,896;178;318.75
Aug 30, 2023;10:15 AM;10:30 AM;1,028;427;495.25;671.5;4,624.5;25;0;3,039.75;1,267.25;1,720;42.25;318
Aug 30, 2023;10:30 AM;10:45 AM;1,029.25;433.75;554.75;723.75;5,031.25;25;0;3,001.75;1,203.25;1,477;24;312
Aug 30, 2023;10:45 AM;11:00 AM;1,028;426.25;609;813.25;5,338.5;25;0;2,918.5;1,153.25;1,337;15.75;316
Aug 30, 2023;11:00 AM;11:15 AM;1,017;446.5;625.75;921;5,612.25;25;0;2,809.25;1,071.75;1,267.25;79.25;318.5
Aug 30, 2023;11:15 AM;11:30 AM;1,014.75;438.5;635.25;1,026.25;5,803.75;24.75;0;2,694;992.75;1,185.25;49.25;314.25
Aug 30, 2023;11:30 AM;11:45 AM;1,015;447.25;642;1,116.75;5,953.5;24.75;0;2,628;924;1,180.75;44;310.25
Aug 30, 2023;11:45 AM;12:00 PM;1,013;447.25;673.75;1,227;6,036.75;24.75;0;2,571.75;896.25;1,173.25;31.75;312.25
Aug 30, 2023;12:00 PM;12:15 PM;994;464.25;647.25;1,337.25;6,077.25;24.75;0;2,475.75;888;1,117.75;66.25;321
Aug 30, 2023;12:15 PM;12:30 PM;988.25;455.75;563.25;1,395;6,077;24.75;0;2,434.5;866.25;1,112.25;7.5;321
Aug 30, 2023;12:30 PM;12:45 PM;989.75;448.75;433.5;1,441;6,073;24.75;0;2,451;870.25;1,111.5;1.75;321.25
Aug 30, 2023;12:45 PM;1:00 PM;990.5;457.75;350;1,439.5;5,970;24.5;0;2,416;879.5;1,106.5;10;322.75
Aug 30, 2023;1:00 PM;1:15 PM;981.25;484;274.75;1,462.5;5,849.25;24.5;0;2,445.25;884.5;1,057.5;163.25;322
Aug 30, 2023;1:15 PM;1:30 PM;978.75;468.5;215.75;1,482;5,714.25;24.5;0;2,449.25;897.5;1,053;140.5;318
Aug 30, 2023;1:30 PM;1:45 PM;985.25;462.25;188.25;1,463.5;5,592;24.5;0;2,481.25;941.25;1,058.25;116.25;321
Aug 30, 2023;1:45 PM;2:00 PM;990;460.5;162.75;1,432.75;5,428.75;24.5;0;2,479.5;1,019;1,062;104.5;322.75
Aug 30, 2023;2:00 PM;2:15 PM;987.75;453.5;131.75;1,412.25;5,299;24.5;0;2,457.75;1,062.25;1,123;73.75;322.75
Aug 30, 2023;2:15 PM;2:30 PM;987.25;466.25;118;1,405.25;5,144.75;24.5;0;2,445.75;1,084.25;1,142;66.75;321.75
Aug 30, 2023;2:30 PM;2:45 PM;987.5;490.5;113.25;1,402.75;4,930.75;24.5;0;2,466;1,095.75;1,145.5;104.75;323.5
Aug 30, 2023;2:45 PM;3:00 PM;988.75;476.5;121.25;1,388.5;4,674.75;24.5;0;2,503.75;1,096.75;1,168.25;157.75;322.25
Aug 30, 2023;3:00 PM;3:15 PM;992.25;474.75;119.75;1,369.25;4,500.25;24.5;0;2,551.75;1,108;1,217.5;40.75;323.5
Aug 30, 2023;3:15 PM;3:30 PM;994.5;476;99.25;1,353;4,339.75;24.5;0;2,590.5;1,128;1,232.75;129.5;323.75
Aug 30, 2023;3:30 PM;3:45 PM;995;475.75;79.5;1,360.25;4,036.25;24.5;0;2,625.75;1,150.75;1,242.25;156;322.25
Aug 30, 2023;3:45 PM;4:00 PM;1,000.25;479.5;73.75;1,442.25;3,765.75;24.5;0;2,685.25;1,185.75;1,275.5;96.75;323.5
Aug 30, 2023;4:00 PM;4:15 PM;1,010;482.5;65.25;1,452.75;3,568.5;24.5;0;2,773.25;1,203.25;1,348;58.5;324.75
Aug 30, 2023;4:15 PM;4:30 PM;1,013;499.5;55.75;1,435.75;3,332.5;24.5;0;2,891.25;1,210.25;1,329.75;150.75;326.5
Aug 30, 2023;4:30 PM;4:45 PM;1,015.75;489;45.75;1,404;3,068.25;24.5;0;2,946.5;1,230.25;1,413.75;175.75;324.75
Aug 30, 2023;4:45 PM;5:00 PM;1,021.5;478.75;50.75;1,388.5;2,831.25;24.5;0;3,043;1,262.25;1,499.25;158.5;327
Aug 30, 2023;5:00 PM;5:15 PM;1,030.75;472.25;46;1,379.5;2,568.75;24.75;0;3,119;1,276;1,626.5;74.25;324.25
Aug 30, 2023;5:15 PM;5:30 PM;1,034.5;488.5;34.25;1,405.5;2,306.25;24.75;0;3,154.25;1,306.5;1,747;225.5;325.25
Aug 30, 2023;5:30 PM;5:45 PM;1,041.75;494.25;29.25;1,470.75;2,016.75;24.75;0;3,148.5;1,333.75;2,025.75;277.5;323.75
Aug 30, 2023;5:45 PM;6:00 PM;1,048.75;493;23.25;1,446.5;1,737;24.75;0;3,151;1,369.5;2,169.5;393;324.5
Aug 30, 2023;6:00 PM;6:15 PM;1,064.25;473.75;21.75;1,499.75;1,459;24.75;0;3,142.25;1,424.5;2,183.75;226.25;344.75
Aug 30, 2023;6:15 PM;6:30 PM;1,068.5;481.25;25.5;1,549.75;1,169.25;24.75;0;3,148.75;1,441;2,328;300.75;344.75
Aug 30, 2023;6:30 PM;6:45 PM;1,067;482.25;34;1,557;918.25;24.75;0;3,153.25;1,450;2,380.5;503;344
Aug 30, 2023;6:45 PM;7:00 PM;1,069.25;496.25;47.75;1,596.5;672.25;24.75;0;3,160.75;1,461.5;2,400.25;947.75;345
Aug 30, 2023;7:00 PM;7:15 PM;1,076.5;492.75;53.25;1,661.25;470.25;24.75;0;3,147;1,492;2,349.5;717.5;350.75
Aug 30, 2023;7:15 PM;7:30 PM;1,081;503.75;52.5;1,613.5;299.5;24.75;0;3,167;1,493;2,328.75;816.5;358.25
Aug 30, 2023;7:30 PM;7:45 PM;1,078.5;507;51.25;1,584.75;147.5;24.75;0;3,158.75;1,493;2,360;927.5;354.5
Aug 30, 2023;7:45 PM;8:00 PM;1,078.5;509;62.75;1,633.75;48.75;24.75;0;3,163.5;1,490.25;2,433.5;1,011;348.75
Aug 30, 2023;8:00 PM;8:15 PM;1,082.25;506.75;91;1,695.25;9.75;24.75;0;3,149.75;1,487.25;2,453.75;1,103.75;347.75
Aug 30, 2023;8:15 PM;8:30 PM;1,086.75;519.25;122.75;1,688;1.5;24.75;0;3,143;1,478.75;2,444.75;1,065.5;347.75
Aug 30, 2023;8:30 PM;8:45 PM;1,086.5;514;156.75;1,668.25;0;24.75;0;3,150.25;1,473.75;2,455;868.5;347.5
Aug 30, 2023;8:45 PM;9:00 PM;1,089.75;499.75;185.5;1,729.5;0;24.75;0;3,153.25;1,467.75;2,447;630;349.5
Aug 30, 2023;9:00 PM;9:15 PM;1,086.5;512.75;194.5;1,815.75;0;24.75;0;3,145.25;1,445.25;2,458.5;953.5;349.75
Aug 30, 2023;9:15 PM;9:30 PM;1,084;504;184.75;1,933.25;0;25;0;3,131;1,430.75;2,411.5;588;346.5
Aug 30, 2023;9:30 PM;9:45 PM;1,075.25;495;184.75;2,024.25;0;25;0;3,133.75;1,406.25;2,335.5;481.5;344.5
Aug 30, 2023;9:45 PM;10:00 PM;1,071;485;217.75;2,146.75;0;25;0;3,112.25;1,349;2,185.5;230.75;346.5
Aug 30, 2023;10:00 PM;10:15 PM;1,054.25;495;254.75;2,187.75;0;25;0;3,133.25;1,232.75;2,106.75;176.25;346
Aug 30, 2023;10:15 PM;10:30 PM;1,048.75;481;268.25;2,278.25;0;25;0;3,096;1,135.5;2,043.25;90.25;345
Aug 30, 2023;10:30 PM;10:45 PM;1,045.75;496.25;255.75;2,316.75;0;25;0;3,108.5;1,043.75;1,853.25;191.75;345
